YEAR,IC,PROJECT,PI,PMID,is_open_data
2021,CC,CL010537,"David S Wendler, PhD",33334920,False
2021,CC,CL010537,"David S Wendler, PhD",33416657,False
2021,CC,CL010537,"David S Wendler, PhD",33455521,False
2021,CC,CL010536,"David S Wendler, PhD",34011832,False
2021,CC,CL010537,"David S Wendler, PhD",34144034,False
2021,CC,CL010537,"David S Wendler, PhD",34196501,False
2021,CC,CL060017,"Diane Louise Damiano, PhD",32153376,False
2021,CC,CL060017,"Diane Louise Damiano, PhD",34107523,False
2021,CC,CL010358,"Dima Ali Hammoud, MD",33710014,False
2021,CC,CL010358,"Dima Ali Hammoud, MD",34001896,False
2021,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",31402520,False
2021,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",31834811,False
2021,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",32505943,False
2021,CC,CL002000,"Gwenyth R Wallen, RN, PhD",31947749,False
2021,CC,CL002000,"Gwenyth R Wallen, RN, PhD",32462335,False
2021,CC,CL001198,"Gwenyth R Wallen, RN, PhD",32991533,False
2021,CC,CL009010,"Henry Masur, MD",32915202,True
2021,CC,CL009010,"Henry Masur, MD",33276734,False
2021,CC,CL009010,"Henry Masur, MD",33872328,False
2021,CC,CL009010,"Henry Masur, MD",33959672,False
2021,CC,CL090027,"Irina Maric, MD",32202637,True
2021,CC,CL090027,"Irina Maric, MD",32808680,True
2021,CC,CL080004,"Irina Maric, MD",33316460,False
2021,CC,CL090027,"Irina Maric, MD",33653216,True
2021,CC,CL009026,"Jason M Elinoff, MD",34836627,False
2021,CC,CL090059,"Jason M Elinoff, MD",34836627,False
2021,CC,CL040018,"John Anthony Butman, MD",34157896,True
2021,CC,CL040014,"Joseph A Frank, MD",32033171,False
2021,CC,CL040014,"Joseph A Frank, MD",32850728,False
2021,CC,CL040014,"Joseph A Frank, MD",32982680,False
2021,CC,CL040014,"Joseph A Frank, MD",33067927,False
2021,CC,CL000146,"Joseph A Kovacs, MD",33245345,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",31827281,True
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",32402279,True
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",32681206,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",33006108,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",33007327,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",33122583,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",33140240,False
2021,CC,CL080018,"Karen Moore Frank, MD, PhD",33262219,False
2021,CC,CL010304,"Karen Moore Frank, MD, PhD",33356838,True
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",31412146,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",31439674,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",31874111,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",31944498,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32109194,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32285757,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32330244,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32556286,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32736380,True
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",32755330,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33108101,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33232303,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33246985,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33256377,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33314777,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33369023,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33554406,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33785481,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",33965189,False
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",34258102,True
2021,CC,CL090025,"Katherine Rainsford Calvo, MD",34427584,False
2021,CC,CL060068,"Leighton Chan, MD",32217288,False
2021,CC,CL060079,"Leighton Chan, MD",32228304,False
2021,CC,CL060079,"Leighton Chan, MD",32339483,False
2021,CC,CL060079,"Leighton Chan, MD",32641529,False
2021,CC,CL010543,"Marion Danis, PhD",32441594,False
2021,CC,CL009027,"Michael A Solomon, MD",33235999,True
2021,CC,CL009029,"Michael A Solomon, MD",33367731,False
2021,CC,CL009029,"Michael A Solomon, MD",34249330,False
2021,CC,CL000910,Nicole Marie Farmer,33088581,False
2021,CC,CL090042,"Parizad Torabi-Parizi, MD",32020483,False
2021,CC,CL090042,"Parizad Torabi-Parizi, MD",34009385,False
2021,CC,CL008060,"Robert L Danner, MD",32505231,False
2021,CC,CL040003,"Ronald M Summers, MD, PhD",32780005,False
2021,CC,CL040003,"Ronald M Summers, MD, PhD",32864598,True
2021,CC,CL040004,"Ronald M Summers, MD, PhD",32958429,False
2021,CC,CL040003,"Ronald M Summers, MD, PhD",32958429,False
2021,CC,CL040004,"Ronald M Summers, MD, PhD",33219145,False
2021,CC,CL040004,"Ronald M Summers, MD, PhD",33264714,False
2021,CC,CL040004,"Ronald M Summers, MD, PhD",33523805,False
2021,CC,CL040004,"Ronald M Summers, MD, PhD",33874734,False
2021,CC,CL040004,"Ronald M Summers, MD, PhD",33997112,True
2021,CC,CL040004,"Ronald M Summers, MD, PhD",34350410,False
2021,CC,CL040003,"Ronald M Summers, MD, PhD",34350410,False
2021,CC,CL090046,"Sameer Shakeel Kadri, MD",32505231,False
2021,CC,CL090045,"Sameer Shakeel Kadri, MD",33351033,False
2021,CC,CL010539,"Scott Yung Ho Kim, MD",32501108,False
2021,CC,CL010542,"Scott Yung Ho Kim, MD",33687917,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",31827281,True
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",32402279,True
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",32681206,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",33006108,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",33007327,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",33122583,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",33140240,False
2021,CC,CL010304,"Sergio D Rosenzweig, PhD",33356838,True
2021,CC,CL090026,"Steven Solomon, PhD",33989079,False
2021,CC,CL002110,"Valeria de Giorgi, PhD",32411244,False
2021,CC,CL002068,"Valeria de Giorgi, PhD",33888584,True
2021,CC,CL002078,"Valeria de Giorgi, PhD",33888584,True
2021,CC,CL002128,"Willy Albrecht Flegel, MD",32027394,False
2021,CC,CL002128,"Willy Albrecht Flegel, MD",32086819,False
2021,CC,CL002128,"Willy Albrecht Flegel, MD",32163599,False
2021,CC,CL002128,"Willy Albrecht Flegel, MD",32167176,False
2021,CC,CL002128,"Willy Albrecht Flegel, MD",32637902,True
2021,CC,CL002123,"Willy Albrecht Flegel, MD",32688055,True
2021,CC,CL002128,"Willy Albrecht Flegel, MD",33043462,False
2021,CC,CL002128,"Willy Albrecht Flegel, MD",33256371,False
2021,CC,CL090054,"Zenaide Maria Quezado, MD",32203497,False
2021,CC,CL090052,"Zenaide Maria Quezado, MD",32203497,False
2021,CC,CL090053,"Zenaide Maria Quezado, MD",32533970,False
2021,CC,CL090052,"Zenaide Maria Quezado, MD",32533970,False
2021,CC,CL090054,"Zenaide Maria Quezado, MD",32569795,False
2021,CC,CL090052,"Zenaide Maria Quezado, MD",32569795,False
2021,CC,CL090053,"Zenaide Maria Quezado, MD",32927249,True
2021,CC,CL090052,"Zenaide Maria Quezado, MD",32927249,True
2021,CC,CL090054,"Zenaide Maria Quezado, MD",33661274,False
2021,CC,CL090053,"Zenaide Maria Quezado, MD",33661274,False
2021,CC,CL090053,"Zenaide Maria Quezado, MD",33831782,False
2021,CC,CL090052,"Zenaide Maria Quezado, MD",33831782,False
2022,CC,CL080013,"Adrian Marcelo Zelazny, PhD",33336253,True
2022,CC,CL080012,"Adrian Marcelo Zelazny, PhD",34198050,False
2022,CC,CL080013,"Adrian Marcelo Zelazny, PhD",34321532,True
2022,CC,CL080013,"Adrian Marcelo Zelazny, PhD",34700378,False
2022,CC,CL080012,"Adrian Marcelo Zelazny, PhD",35156077,False
2022,CC,CL080012,"Adrian Marcelo Zelazny, PhD",35313731,True
2022,CC,CL080012,"Adrian Marcelo Zelazny, PhD",35568028,True
2022,CC,CL090089,"Amir Seyedmousavi, PhD",33219548,True
2022,CC,CL090089,"Amir Seyedmousavi, PhD",33504591,False
2022,CC,CL090089,"Amir Seyedmousavi, PhD",33753341,True
2022,CC,CL090088,"Amir Seyedmousavi, PhD",33898213,True
2022,CC,CL090089,"Amir Seyedmousavi, PhD",34252298,False
2022,CC,CL090088,"Amir Seyedmousavi, PhD",34684228,True
2022,CC,CL090035,"Andrew J Mannes, MD",33031942,True
2022,CC,CL090035,"Andrew J Mannes, MD",33424545,False
2022,CC,CL090035,"Andrew J Mannes, MD",33892151,True
2022,CC,CL090035,"Andrew J Mannes, MD",34499774,False
2022,CC,CL090033,"Andrew J Mannes, MD",34526307,False
2022,CC,CL090033,"Andrew J Mannes, MD",35304484,True
2022,CC,CL090035,"Andrew J Mannes, MD",35304484,True
2022,CC,CL090033,"Andrew J Mannes, MD",35706427,True
2022,CC,CL090035,"Andrew J Mannes, MD",35706427,True
2022,CC,CL090033,"Andrew J Mannes, MD",35772961,False
2022,CC,CL090033,"Andrew J Mannes, MD",35875671,False
2022,CC,CL090035,"Andrew J Mannes, MD",35875671,False
2022,CC,CL090033,"Andrew J Mannes, MD",35903541,False
2022,CC,CL060092,"Anna Frances Lau, PhD",33262219,False
2022,CC,CL060092,"Anna Frances Lau, PhD",34406794,True
2022,CC,CL090062,"Anthony F Suffredini, MD",33529138,False
2022,CC,CL090062,"Anthony F Suffredini, MD",34268520,False
2022,CC,CL090062,"Anthony F Suffredini, MD",34467402,False
2022,CC,CL090062,"Anthony F Suffredini, MD",35132612,False
2022,CC,CL040015,"Bradford J Wood, MD",32143993,False
2022,CC,CL040015,"Bradford J Wood, MD",32307270,False
2022,CC,CL040015,"Bradford J Wood, MD",33436734,False
2022,CC,CL040011,"Bradford J Wood, MD",33436734,False
2022,CC,CL090072,"Bradford J Wood, MD",33442676,False
2022,CC,CL040015,"Bradford J Wood, MD",33537772,False
2022,CC,CL090072,"Bradford J Wood, MD",33537772,False
2022,CC,CL040015,"Bradford J Wood, MD",33601166,False
2022,CC,CL090072,"Bradford J Wood, MD",33601166,False
2022,CC,CL040015,"Bradford J Wood, MD",33687146,False
2022,CC,CL040011,"Bradford J Wood, MD",33687146,False
2022,CC,CL040015,"Bradford J Wood, MD",33707581,False
2022,CC,CL040011,"Bradford J Wood, MD",33707581,False
2022,CC,CL040015,"Bradford J Wood, MD",33728278,False
2022,CC,CL090073,"Bradford J Wood, MD",33728278,False
2022,CC,CL040011,"Bradford J Wood, MD",33728278,False
2022,CC,CL040015,"Bradford J Wood, MD",33767213,False
2022,CC,CL090072,"Bradford J Wood, MD",33767213,False
2022,CC,CL040015,"Bradford J Wood, MD",33842890,False
2022,CC,CL040015,"Bradford J Wood, MD",33846112,False
2022,CC,CL040011,"Bradford J Wood, MD",33846112,False
2022,CC,CL040015,"Bradford J Wood, MD",33847515,False
2022,CC,CL040011,"Bradford J Wood, MD",33847515,False
2022,CC,CL040015,"Bradford J Wood, MD",33867045,False
2022,CC,CL040015,"Bradford J Wood, MD",34003127,False
2022,CC,CL040011,"Bradford J Wood, MD",34003127,False
2022,CC,CL040015,"Bradford J Wood, MD",34021380,False
2022,CC,CL090073,"Bradford J Wood, MD",34021380,False
2022,CC,CL040011,"Bradford J Wood, MD",34021380,False
2022,CC,CL090072,"Bradford J Wood, MD",34036187,False
2022,CC,CL040015,"Bradford J Wood, MD",34100010,False
2022,CC,CL090072,"Bradford J Wood, MD",34100010,False
2022,CC,CL040015,"Bradford J Wood, MD",34171743,False
2022,CC,CL040015,"Bradford J Wood, MD",34181465,False
2022,CC,CL040011,"Bradford J Wood, MD",34181465,False
2022,CC,CL040015,"Bradford J Wood, MD",34216724,True
2022,CC,CL040015,"Bradford J Wood, MD",34355163,False
2022,CC,CL090072,"Bradford J Wood, MD",34355163,False
2022,CC,CL040015,"Bradford J Wood, MD",34433302,False
2022,CC,CL040011,"Bradford J Wood, MD",34433302,False
2022,CC,CL040015,"Bradford J Wood, MD",34526699,False
2022,CC,CL090072,"Bradford J Wood, MD",34526699,False
2022,CC,CL040015,"Bradford J Wood, MD",34581627,False
2022,CC,CL040011,"Bradford J Wood, MD",34581627,False
2022,CC,CL040015,"Bradford J Wood, MD",34584862,False
2022,CC,CL040011,"Bradford J Wood, MD",34584862,False
2022,CC,CL040015,"Bradford J Wood, MD",34733603,False
2022,CC,CL040015,"Bradford J Wood, MD",34800622,False
2022,CC,CL090073,"Bradford J Wood, MD",34800622,False
2022,CC,CL040011,"Bradford J Wood, MD",34800622,False
2022,CC,CL040015,"Bradford J Wood, MD",34898541,False
2022,CC,CL040015,"Bradford J Wood, MD",34916246,False
2022,CC,CL040015,"Bradford J Wood, MD",34971530,False
2022,CC,CL040011,"Bradford J Wood, MD",34971530,False
2022,CC,CL040015,"Bradford J Wood, MD",35065205,False
2022,CC,CL040011,"Bradford J Wood, MD",35065205,False
2022,CC,CL040015,"Bradford J Wood, MD",35274717,True
2022,CC,CL040015,"Bradford J Wood, MD",35349838,False
2022,CC,CL040011,"Bradford J Wood, MD",35349838,False
2022,CC,CL040015,"Bradford J Wood, MD",35523680,False
2022,CC,CL040015,"Bradford J Wood, MD",35633863,False
2022,CC,CL040011,"Bradford J Wood, MD",35633863,False
2022,CC,CL040015,"Bradford J Wood, MD",35647400,False
2022,CC,CL040015,"Bradford J Wood, MD",36223450,False
2022,CC,CL090072,"Bradford J Wood, MD",36223450,False
2022,CC,CL090070,"Daniel S Chertow, MD",33831133,False
2022,CC,CL090070,"Daniel S Chertow, MD",34764490,True
2022,CC,CL090070,"Daniel S Chertow, MD",35262093,False
2022,CC,CL090070,"Daniel S Chertow, MD",35350206,False
2022,CC,CL009024,"Daniel S Chertow, MD",35617976,False
2022,CC,CL090070,"Daniel S Chertow, MD",35816430,False
2022,CC,CL080017,"David Barry Sacks, MBChB",33647315,False
2022,CC,CL002120,"David F Stroncek, MD",33558725,True
2022,CC,CL002120,"David F Stroncek, MD",33764809,False
2022,CC,CL002120,"David F Stroncek, MD",34302788,False
2022,CC,CL002119,"David F Stroncek, MD",34819105,False
2022,CC,CL002120,"David F Stroncek, MD",34819105,False
2022,CC,CL010537,"David S Wendler, PhD",34961881,False
2022,CC,CL010537,"David S Wendler, PhD",35176501,False
2022,CC,CL090081,"Diane Louise Damiano, PhD",33708139,False
2022,CC,CL060017,"Diane Louise Damiano, PhD",34107523,False
2022,CC,CL010358,"Dima Ali Hammoud, MD",32943333,False
2022,CC,CL010358,"Dima Ali Hammoud, MD",34001896,False
2022,CC,CL090055,"Dima Ali Hammoud, MD",35049965,False
2022,CC,CL010358,"Dima Ali Hammoud, MD",35385353,False
2022,CC,CL040017,"Elizabeth C Jones, MD",34778782,False
2022,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",32816535,False
2022,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",34562716,False
2022,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",34749164,True
2022,CC,CL060098,"Frances T Sheehan, BS, MS, PhD",34755359,False
2022,CC,CL060078,"Frances T Sheehan, BS, MS, PhD",34755359,False
2022,CC,CL060062,"Frances T Sheehan, BS, MS, PhD",34755359,False
2022,CC,CL000909,"Gwenyth R Wallen, RN, PhD",32462335,False
2022,CC,CL002000,"Gwenyth R Wallen, RN, PhD",32462335,False
2022,CC,CL002000,"Gwenyth R Wallen, RN, PhD",34566715,False
2022,CC,CL009021,"Henry Masur, MD",33959672,False
2022,CC,CL090027,"Irina Maric, MD",33554406,False
2022,CC,CL090027,"Irina Maric, MD",34529025,False
2022,CC,CL080005,"Irina Maric, MD",35338023,False
2022,CC,CL090059,"Jason M Elinoff, MD",33836561,True
2022,CC,CL040019,"John Anthony Butman, MD",33829156,False
2022,CC,CL040018,"John Anthony Butman, MD",33870238,False
2022,CC,CL040018,"John Anthony Butman, MD",34157896,True
2022,CC,CL040019,"John Anthony Butman, MD",34868681,True
2022,CC,CL040019,"John Anthony Butman, MD",35852491,False
2022,CC,CL040019,"John Anthony Butman, MD",35876604,False
2022,CC,CL040019,"John Anthony Butman, MD",36056625,True
2022,CC,CL090079,"Joseph A Frank, MD",32943333,False
2022,CC,CL040014,"Joseph A Frank, MD",33391495,False
2022,CC,CL040014,"Joseph A Frank, MD",33462481,True
2022,CC,CL040014,"Joseph A Frank, MD",33801627,False
2022,CC,CL040014,"Joseph A Frank, MD",33906946,False
2022,CC,CL000192,"Joseph A Kovacs, MD",33686174,True
2022,CC,CL000192,"Joseph A Kovacs, MD",34017984,False
2022,CC,CL000146,"Joseph A Kovacs, MD",35736127,False
2022,CC,CL010304,"Karen Moore Frank, MD, PhD",33954879,True
2022,CC,CL010304,"Karen Moore Frank, MD, PhD",34087243,True
2022,CC,CL010304,"Karen Moore Frank, MD, PhD",34155405,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",33554406,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",33785481,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",33965189,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34258102,True
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34427584,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34529025,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34529785,True
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34580862,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34607348,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",34734209,False
2022,CC,CL090025,"Katherine Rainsford Calvo, MD",35312200,False
2022,CC,CL060079,"Leighton Chan, MD",31519111,False
2022,CC,CL060079,"Leighton Chan, MD",32339483,False
2022,CC,CL060079,"Leighton Chan, MD",32844594,False
2022,CC,CL060065,"Leighton Chan, MD",35302510,False
2022,CC,CL060065,"Leighton Chan, MD",35694445,False
2022,CC,CL060079,"Leighton Chan, MD",35852491,False
2022,CC,CL001192,Lena Jumin Lee,33259376,False
2022,CC,CL010527,"Marion Danis, PhD",32654436,False
2022,CC,CL010529,"Marion Danis, PhD",32654436,False
2022,CC,CL010527,"Marion Danis, PhD",34051093,False
2022,CC,CL010529,"Marion Danis, PhD",34051093,False
2022,CC,CL090066,"Michael A Solomon, MD",34249330,False
2022,CC,CL009027,"Michael A Solomon, MD",34625127,False
2022,CC,CL090066,"Michael A Solomon, MD",34836627,False
2022,CC,CL090066,"Michael A Solomon, MD",34836988,False
2022,CC,CL090066,"Michael A Solomon, MD",35064269,False
2022,CC,CL009027,"Michael A Solomon, MD",35134860,True
2022,CC,CL090044,Nitin Seam,33870325,False
2022,CC,CL060085,"Raul Cipriano Braylan, MD",33554406,False
2022,CC,CL060085,"Raul Cipriano Braylan, MD",34529025,False
2022,CC,CL060085,"Raul Cipriano Braylan, MD",34607348,False
2022,CC,CL060085,"Raul Cipriano Braylan, MD",35512254,False
2022,CC,CL008060,"Robert L Danner, MD",32107536,False
2022,CC,CL008060,"Robert L Danner, MD",32916100,False
2022,CC,CL000188,"Robert L Danner, MD",33836561,True
2022,CC,CL000188,"Robert L Danner, MD",33989079,False
2022,CC,CL008060,"Robert L Danner, MD",33989079,False
2022,CC,CL008060,"Robert L Danner, MD",34224257,False
2022,CC,CL008060,"Robert L Danner, MD",34351392,False
2022,CC,CL008060,"Robert L Danner, MD",35097154,False
2022,CC,CL040004,"Ronald M Summers, MD, PhD",35051899,False
2022,CC,CL040003,"Ronald M Summers, MD, PhD",35156216,False
2022,CC,CL040004,"Ronald M Summers, MD, PhD",35156216,False
2022,CC,CL040003,"Ronald M Summers, MD, PhD",35314627,False
2022,CC,CL040004,"Ronald M Summers, MD, PhD",35314627,False
2022,CC,CL040003,"Ronald M Summers, MD, PhD",35380492,False
2022,CC,CL040004,"Ronald M Summers, MD, PhD",35607354,False
2022,CC,CL040004,"Ronald M Summers, MD, PhD",35761820,False
2022,CC,CL090046,"Sameer Shakeel Kadri, MD",32107536,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",32374861,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",32798221,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",32916100,False
2022,CC,CL090046,"Sameer Shakeel Kadri, MD",32916100,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",33767213,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",33786449,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",33909072,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",34224257,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",34314131,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",34775876,False
2022,CC,CL090045,"Sameer Shakeel Kadri, MD",34990440,False
2022,CC,CL090046,"Sameer Shakeel Kadri, MD",35097154,False
2022,CC,CL010538,"Scott Yung Ho Kim, MD",33530713,False
2022,CC,CL010542,"Scott Yung Ho Kim, MD",33544766,False
2022,CC,CL010542,"Scott Yung Ho Kim, MD",34341150,False
2022,CC,CL010541,"Scott Yung Ho Kim, MD",34400207,False
2022,CC,CL010539,"Scott Yung Ho Kim, MD",35026471,False
2022,CC,CL010539,"Scott Yung Ho Kim, MD",35045892,False
2022,CC,CL010538,"Scott Yung Ho Kim, MD",35348360,False
2022,CC,CL010542,"Scott Yung Ho Kim, MD",35846634,False
2022,CC,CL010542,"Scott Yung Ho Kim, MD",35898632,False
2022,CC,CL010304,"Sergio D Rosenzweig, PhD",33954879,True
2022,CC,CL010304,"Sergio D Rosenzweig, PhD",34087243,True
2022,CC,CL010304,"Sergio D Rosenzweig, PhD",34155405,False
2022,CC,CL090026,"Steven Solomon, PhD",33989079,False
2022,CC,CL090099,"Thomas Campbell Bulea, PhD",33403122,False
2022,CC,CL090099,"Thomas Campbell Bulea, PhD",34222356,False
2022,CC,CL002078,"Valeria de Giorgi, PhD",34260404,True
2022,CC,CL002121,"Valeria de Giorgi, PhD",34794498,True
2022,CC,CL002068,"Valeria de Giorgi, PhD",35045743,False
2022,CC,CL002128,"Willy Albrecht Flegel, MD",33098316,False
2022,CC,CL002128,"Willy Albrecht Flegel, MD",33270227,True
2022,CC,CL002128,"Willy Albrecht Flegel, MD",33544617,False
2022,CC,CL002128,"Willy Albrecht Flegel, MD",33590501,False
2022,CC,CL002128,"Willy Albrecht Flegel, MD",33667181,False
